case_id,ticker,cik,sector,market_cap_at_entry,entry_date,entry_cross_section,outcome_class,forward_return_3yr,sp500_return_3yr,spread_variance_slope,spread_theta,si_zipf_velocity,si_csd,si_d1,si_d2,si_theta,si_zipf_x_d1,composite,volume_benford_kld,beta_level,beta_trajectory,beta_velocity,fin_csd,fin_benford_kld,fin_d1_growth,fisher_information,benford_structural_stress,eps_round_number_excess,form4_net_value,form4_buy_sell_ratio,form4_net_direction,form4_log_net_value,form4_purchases_value,form4_sales_value,hurst_revenue,hurst_x_growth_direction,scurve_phase,revenue_d1,revenue_d2
MC-OR-2020-09-30,OR,,Unknown,6369494173,2020-09-30,2020-Q3,trap,-0.0068,0.3,0.0032605072302558397,0.5283576675433289,-4.3,0.16912497948487706,-0.15238507179695135,-0.013029601952469216,0.2958256117407094,0.6552558087268908,-0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-OR-2022-03-31,OR,,Unknown,6369494173,2022-03-31,2022-Q1,winner,0.6012,0.28,-0.0018465441176470582,0.33284375744425865,-5.554945054945055,0.41080469494024674,-0.06657021955730744,-0.024680344351452235,0.4515571627202477,0.36979391193647154,-0.35,,,,,,,,,,,,,,,,,,,,,
MC-MAA-PI-2020-09-30,MAA-PI,,Unknown,6334124110,2020-09-30,2020-Q3,trap,-0.1679,0.3,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-MAA-PI-2022-03-31,MAA-PI,,Unknown,6334124110,2022-03-31,2022-Q1,trap,-0.0919,0.28,-0.0018465441176470582,0.33284375744425865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-OMF-2020-09-30,OMF,0001584207,Financials,6332473370,2020-09-30,2020-Q3,mixed,0.2829,0.3,0.0032605072302558397,0.5283576675433289,-1.4,0.010773156279532407,-0.038869048477465695,-0.028137693316646298,0.24612993344346754,0.05441666786845197,0,,,,,,0.12599331784388157,,,STRUCTURAL_STRESS,0.08749999999999997,,,,,,,,,,,
MC-OMF-2022-03-31,OMF,0001584207,Financials,6332473370,2022-03-31,2022-Q1,underperform,0.031,0.28,-0.0018465441176470582,0.33284375744425865,0.08791208791208792,0.467843114250404,0.030232727289277145,-0.029375703013996064,0.889605977394064,0.002657822179277112,-0.09999999999999998,,,,,,0.1105937719473511,,,STRUCTURAL_STRESS,0.07173913043478258,,,,,,,,,,,
MC-POWL-2020-09-30,POWL,,Unknown,6326620271,2020-09-30,2020-Q3,winner,2.4356,0.3,0.0032605072302558397,0.5283576675433289,4.1,0.1930315027960392,0.05875564943687541,-0.02202781657136267,1.23692997772892,0.24089816269118916,0.1499999999999999,,,,,,,,,,,,,,,,,,,,,
MC-POWL-2022-03-31,POWL,,Unknown,6326620271,2022-03-31,2022-Q1,winner,7.7709,0.28,-0.0018465441176470582,0.33284375744425865,3.659340659340659,0.7003046936023888,-0.1188417299595469,-0.0017300918881038643,1.373289828645753,-0.4348823744673529,-0.30000000000000004,,,,,,,,,,,,,,,,,,,,,
MC-NXE-2020-09-30,NXE,,Unknown,6305500692,2020-09-30,2020-Q3,winner,2.4509,0.3,0.0032605072302558397,0.5283576675433289,2.7,0.9968980338308457,-0.014415368425492427,-0.004195720797595441,1.9433344999419537,-0.038921494748829555,-0.09999999999999998,,,,,,,,,,,,,,,,,,,,,
MC-NXE-2022-03-31,NXE,,Unknown,6305500692,2022-03-31,2022-Q1,trap,-0.2067,0.28,-0.0018465441176470582,0.33284375744425865,18.428571428571427,0.24043290100980502,-0.006797596685557277,0.05877585675792059,0.23874246815387967,-0.12526999606241268,0.1499999999999999,,,,,,,,,,,,,,,,,,,,,
MC-STT-PG-2020-09-30,STT-PG,,Unknown,6294395587,2020-09-30,2020-Q3,trap,-0.1634,0.3,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-STT-PG-2022-03-31,STT-PG,,Unknown,6294395587,2022-03-31,2022-Q1,trap,-0.1485,0.28,-0.0018465441176470582,0.33284375744425865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-WH-2020-09-30,WH,0001722684,Consumer Discretionary,6265545423,2020-09-30,2020-Q3,mixed,0.377,0.3,0.0032605072302558397,0.5283576675433289,-0.1,0.9957004106538453,0.05137971717863889,0.059326676678531844,1.1741182992998538,-0.005137971717863889,0.3999999999999999,,1.160630963554418,-0.572968039926051,-0.15959414163513674,-0.00194197523066743,0.17366307895343375,-0.17884602616900655,0.1671806344811333,STRUCTURAL_STRESS,-0.1090909090909091,,,,,,,0.26226374650671785,-0.26226374650671785,DECELERATING,-0.17884602616900655,-0.30521435895020244
MC-WH-2022-03-31,WH,0001722684,Consumer Discretionary,6265545423,2022-03-31,2022-Q1,underperform,0.0687,0.28,-0.0018465441176470582,0.33284375744425865,-0.29120879120879123,0.4158385323283549,0.07094222484733739,-0.01786835937165573,0.6729195547896991,-0.020658999543455396,0.1499999999999999,,-0.6102525047301919,-1.8862208115763426,-2.3450512293954358,-0.0040249429467481114,0.1942334721854044,0.10335248972643817,0.1671806344811333,STRUCTURAL_STRESS,-0.13333333333333336,,,,,,,0.31932983110959706,-0.31932983110959706,PEAK,0.10335248972643817,-0.36535957665187146
MC-FSV-2020-09-30,FSV,,Unknown,6243455159,2020-09-30,2020-Q3,underperform,0.1035,0.3,0.0032605072302558397,0.5283576675433289,-39,0.022709280046729174,-0.039970029069454856,-0.07179177188195189,2.259166740866855,1.5588311337087393,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-FSV-2022-03-31,FSV,,Unknown,6243455159,2022-03-31,2022-Q1,underperform,0.1454,0.28,-0.0018465441176470582,0.33284375744425865,10,0.37912589764876164,-0.13931342971998006,0.019063356341298465,0.6996153443444151,-1.3931342971998006,0.25,,,,,,,,,,,,,,,,,,,,,
MC-SKM-2020-09-30,SKM,,Unknown,6216281349,2020-09-30,2020-Q3,trap,-0.4191,0.3,0.0032605072302558397,0.5283576675433289,-21.3,0.9807084651248397,-0.042784044199440596,0.05633919700612128,1.0368578272888036,0.9113001414480847,-0.09999999999999998,,,,,,,,,,,,,,,,,,,,,
MC-SKM-2022-03-31,SKM,,Unknown,6216281349,2022-03-31,2022-Q1,trap,-0.1705,0.28,-0.0018465441176470582,0.33284375744425865,-3.0054945054945055,0.4873134026622454,-0.1460035459788393,-0.261685981415952,0.2816115468705639,0.43881285522211594,-0.35,,,,,,,,,,,,,,,,,,,,,
MC-PCTY-2020-09-30,PCTY,0001591698,Industrials,6205156525,2020-09-30,2020-Q3,underperform,0.1256,0.3,0.0032605072302558397,0.5283576675433289,-1.1,0.44874300867520384,0.01120403028358357,0.004807577570419334,2.134962477459715,-0.012324433311941928,0.19999999999999996,,0.7240284939918248,-3.8305649156373773,-0.930660252362223,-0.003254872808000227,0.10040845193446123,0.18994014216757127,0.11713338556071484,STRUCTURAL_STRESS,0,-126956592,0,NET_SELLING,-8.103655259200846,0,126956592,0.14047571864789293,0.14047571864789293,PEAK,0.18994014216757127,-0.2745994195857425
MC-PCTY-2022-03-31,PCTY,0001591698,Industrials,6205156525,2022-03-31,2022-Q1,trap,-0.0896,0.28,-0.0018465441176470582,0.33284375744425865,0.7857142857142857,0.5865562997137806,-0.014987727402489055,0.11517280267844095,0.6185756383230179,-0.011776071530527114,0.19999999999999996,,2.076226419523492,-0.19421700468265568,1.278622215089575,-0.0016233178947896814,0.09258009660337033,0.28537327468105583,0.11713338556071484,STRUCTURAL_STRESS,0.028915662650602386,-126956592,0,NET_SELLING,-8.103655259200846,0,126956592,0.14056372059640845,0.14056372059640845,PEAK,0.28537327468105583,-0.2517114475481989
MC-COF-PL-2022-03-31,COF-PL,,Unknown,6190855410,2022-03-31,2022-Q1,trap,-0.1893,0.28,-0.0018465441176470582,0.33284375744425865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-THG-2020-09-30,THG,0000944695,Financials,6189428919,2020-09-30,2020-Q3,underperform,0.191,0.3,0.0032605072302558397,0.5283576675433289,1.3,0.372668566019091,0.07702823071993108,0.032685141605767354,4.605170185988091,0.1001366999359104,0.25,,7.191504868919136,8.684989724592418,8.999973405198489,-0.0008988297686089072,0.026450088532807146,-0.03270651530715607,0.13071253405787292,STRUCTURAL_STRESS,-0.020512820512820523,,,,,,,0.1787028795188888,0.1787028795188888,DECELERATING,-0.03270651530715607,-0.10186656374014041
MC-THG-2022-03-31,THG,0000944695,Financials,6189428919,2022-03-31,2022-Q1,underperform,0.1634,0.28,-0.0018465441176470582,0.33284375744425865,-0.9010989010989011,0.5264312709229516,-0.0306238152979735,0.04515858845808155,0.5262974575419925,0.027595086312459636,0.050000000000000044,,10.907076745832686,13.985910605752238,24.30718778811533,-0.000935450388043707,0.02378834372468941,0.08530561076140586,0.13071253405787292,STRUCTURAL_STRESS,-0.021705426356589147,,,,,,,0.17753675250652404,-0.17753675250652404,PEAK,0.08530561076140586,-0.0705117229039705
MC-GXO-2022-03-31,GXO,0001852244,Industrials,6181472916,2022-03-31,2022-Q1,trap,-0.4522,0.28,-0.0018465441176470582,0.33284375744425865,-5.1,0.1665630089777099,-0.08955561285098985,-0.026288628347856238,1.4848525800252148,0.4567336255400482,-0.15000000000000002,,-1.2626904007177202,,,,0.11134899274865276,0.25221653334075406,0.05301578012984694,STRUCTURAL_STRESS,-0.06666666666666668,-557968888,0,NET_SELLING,-8.746609984399408,0,557968888,,,ACCELERATING,0.25221653334075406,0.4351863947261687
MC-VSAT-2020-09-30,VSAT,,Unknown,6175809310,2020-09-30,2020-Q3,trap,-0.4632,0.3,0.0032605072302558397,0.5283576675433289,-16.2,0.741865230003862,-0.042848234770607146,0.06813662055711828,1.57281988979886,0.6941414032838358,-0.25,,,,,,,,,,,,,,,,,,,,,
MC-VSAT-2022-03-31,VSAT,,Unknown,6175809310,2022-03-31,2022-Q1,trap,-0.7865,0.28,-0.0018465441176470582,0.33284375744425865,-3.598901098901099,0.4234224568793523,0.011714561379791108,-0.025456970059400924,0.9356219219277497,-0.04215954782287459,0.050000000000000044,,,,,,,,,,,,,,,,,,,,,
MC-CRC-2022-03-31,CRC,,Unknown,6169288360,2022-03-31,2022-Q1,trap,-0.017,0.28,-0.0018465441176470582,0.33284375744425865,3.2,0.00679349300230479,0.024912375245998146,0.037936441681945834,0.7677541552934141,0.07971960078719408,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-TRNO-2020-09-30,TRNO,,Unknown,6164263589,2020-09-30,2020-Q3,underperform,0.0373,0.3,0.0032605072302558397,0.5283576675433289,2.2,0.8358611278614654,0.18475772394414744,0.1121733409660346,0.7348710007922417,0.4064669926771244,0.25,,,,,,,,,,,,,,,,,,,,,
MC-TRNO-2022-03-31,TRNO,,Unknown,6164263589,2022-03-31,2022-Q1,trap,-0.1463,0.28,-0.0018465441176470582,0.33284375744425865,-1.1978021978021978,0.3127324396443818,0.058561420097906144,0.04923847842450104,1.0966139389391356,-0.07014499769968978,0.25,,,,,,,,,,,,,,,,,,,,,
MC-FCN-2020-09-30,FCN,0000887936,Industrials,6152438679,2020-09-30,2020-Q3,winner,0.6836,0.3,0.0032605072302558397,0.5283576675433289,0.7,0.9890277251822157,0.0155303002314532,-0.03372039342894275,3.938082747742836,0.010871210162017239,0.19999999999999996,,-5.44249590271395,-9.594326763737286,-7.107840688896257,-0.0035693594786813006,0.07722793042800485,-0.042191565861307456,0.1727611526715112,STRUCTURAL_STRESS,-0.05840707964601771,-4096129,0,NET_SELLING,-6.612373731509455,0,4096129,0.2318223124376517,-0.2318223124376517,DECELERATING,-0.042191565861307456,-0.005924146178558321
MC-FCN-2022-03-31,FCN,0000887936,Industrials,6152438679,2022-03-31,2022-Q1,underperform,0.0436,0.28,-0.0018465441176470582,0.33284375744425865,-0.5879120879120879,0.5352853368646329,-0.036683558169278464,0.015573698026841446,0.662923143644206,0.021566707275345032,0.050000000000000044,,5.176629991845037,-3.1872308093233945,-3.272919166262084,-0.002043758545913861,0.0663818014271017,0.8030885587026215,0.17522135002646425,STRUCTURAL_STRESS,-0.07200000000000001,-4096129,0,NET_SELLING,-6.612373731509455,0,4096129,0.2295858820698306,0.2295858820698306,ACCELERATING,0.8030885587026215,0.15236484493592195
MC-TLRY-2020-09-30,TLRY,,Unknown,6132264940,2020-09-30,2020-Q3,trap,-0.5072,0.3,0.0032605072302558397,0.5283576675433289,-73.1,0.005049195047078801,-0.07086242935229255,-0.12263915369381373,0.43279225526051,5.180043585652585,-0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-TLRY-2022-03-31,TLRY,,Unknown,6132264940,2022-03-31,2022-Q1,trap,-0.9151,0.28,-0.0018465441176470582,0.33284375744425865,2.379120879120879,0.3487858839928103,-0.029791202161523585,-0.004904878410454752,0.40974978544067886,-0.07087687107659182,-0.15000000000000002,,,,,,,,,,,,,,,,,,,,,
MC-EXP-2020-09-30,EXP,0000918646,Materials,6122263056,2020-09-30,2020-Q3,winner,0.9291,0.3,0.0032605072302558397,0.5283576675433289,-0.1,0.9803694546678646,0.05015415073149147,0.004978697085741696,1.5151145376292823,-0.005015415073149148,0.3999999999999999,,-0.38522503626730026,6.628440536449371,1.0050443293829585,-0.001968630856825902,0.0631328256502388,0.2122413501806172,0.2118361812466611,STRUCTURAL_STRESS,0.03423423423423422,-1320656,0,NET_SELLING,-6.120790037637316,0,1320656,0.1883300790255684,-0.1883300790255684,ACCELERATING,0.2122413501806172,0.06296836073942863
MC-EXP-2022-03-31,EXP,0000918646,Materials,6122263056,2022-03-31,2022-Q1,winner,0.729,0.28,-0.0018465441176470582,0.33284375744425865,0.8186813186813187,0.7060134120386296,-0.05211517536529338,0.06058116721242164,0.36288639205484946,-0.042665720491366556,0.050000000000000044,,0.29983369554906975,7.3134992682657405,1.6901030611993284,-0.001968630856825902,0.06190594021159048,0.2122413501806172,0.2118361812466611,STRUCTURAL_STRESS,0.03999999999999998,-1320656,0,NET_SELLING,-6.120790037637316,0,1320656,0.1883300790255684,-0.1883300790255684,ACCELERATING,0.2122413501806172,0.06296836073942863
MC-FAF-2020-09-30,FAF,0001472787,Financials,6110431859,2020-09-30,2020-Q3,underperform,0.1096,0.3,0.0032605072302558397,0.5283576675433289,0.4,0.31455503046661876,0.0330241012882259,0.04515300043091861,1.4622744641838572,0.01320964051529036,0.050000000000000044,,1.3339150154493686,1.7708726479433552,0.7172038216671706,0.0007457097190585166,0.034819541108495736,0.08612866775077363,0.07627375090317495,STRUCTURAL_STRESS,0.02018348623853211,,,,,,,0.17276162764945774,0.17276162764945774,ACCELERATING,0.08612866775077363,0.062392866506894525
MC-FAF-2022-03-31,FAF,0001472787,Financials,6110431859,2022-03-31,2022-Q1,underperform,0.0125,0.28,-0.0018465441176470582,0.33284375744425865,-0.6373626373626373,0.5954627228083489,-0.09114212330472467,-0.004957250236030393,0.7506593619008067,0.05809058408433,-0.30000000000000004,,2.7500876469635345,-5.889731000087334,4.565549878757991,0.00017838007999202438,0.0266262583235952,0.2783087024561181,0.07627375090317495,STRUCTURAL_STRESS,0.031404958677685946,,,,,,,0.16554494195331007,-0.16554494195331007,ACCELERATING,0.2783087024561181,0.09405023891096675
MC-EAT-2020-09-30,EAT,,Unknown,6109051643,2020-09-30,2020-Q3,trap,-0.2605,0.3,0.0032605072302558397,0.5283576675433289,-16.5,0.7810798037450388,0.03346470374819145,-0.03537831133854098,1.0343872415723698,-0.552167611845159,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-EAT-2022-03-31,EAT,,Unknown,6109051643,2022-03-31,2022-Q1,winner,2.9059,0.28,-0.0018465441176470582,0.33284375744425865,2.967032967032967,0.5532311623941085,-0.08160491075971966,0.06682479688206536,1.0003447697443355,-0.24212446049587155,0.25,,,,,,,,,,,,,,,,,,,,,
MC-DSGX-2020-09-30,DSGX,,Unknown,6102542664,2020-09-30,2020-Q3,mixed,0.2878,0.3,0.0032605072302558397,0.5283576675433289,8.3,0.0076679614510425,0.08011131047049366,0.03298959876833735,1.3865177484930034,0.6649238769050975,0.25,,,,,,,,,,,,,,,,,,,,,
MC-DSGX-2022-03-31,DSGX,,Unknown,6102542664,2022-03-31,2022-Q1,mixed,0.3763,0.28,-0.0018465441176470582,0.33284375744425865,25.934065934065934,0.3835672585257069,0.02653160513623325,0.13479666123518755,0.21772919198377522,0.6880723969396755,0.1499999999999999,,,,,,,,,,,,,,,,,,,,,
MC-FMCKN-2020-09-30,FMCKN,,Unknown,6084557193,2020-09-30,2020-Q3,trap,-0.7471,0.3,0.0032605072302558397,0.5283576675433289,,,-0.029631470946604312,-0.21871366725894512,1.3854743600128936,,0.10000000000000009,,,,,,,,,,,,,,,,,,,,,
MC-FMCKN-2022-03-31,FMCKN,,Unknown,6084557193,2022-03-31,2022-Q1,winner,3.5349,0.28,-0.0018465441176470582,0.33284375744425865,6.7622377622377625,0.2710717546288694,0.10262631238242262,0.01656819798672085,3.797737916503704,0.6939835249916271,0.25,,,,,,,,,,,,,,,,,,,,,
MC-ESNT-2020-09-30,ESNT,,Unknown,6083714227,2020-09-30,2020-Q3,mixed,0.2778,0.3,0.0032605072302558397,0.5283576675433289,-85.5,0.997991213335672,-0.04585423792732826,-0.07878845516686586,0.2831896850869699,3.920537342786566,-0.30000000000000004,,,,,,,,,,,,,,,,,,,,,
MC-ESNT-2022-03-31,ESNT,,Unknown,6083714227,2022-03-31,2022-Q1,mixed,0.4006,0.28,-0.0018465441176470582,0.33284375744425865,8.95054945054945,0.49969122559669377,-0.03390228829896221,0.05469342168024985,0.19348501623514114,-0.3034441079066453,0.1499999999999999,,,,,,,,,,,,,,,,,,,,,
MC-GS-PC-2020-09-30,GS-PC,,Unknown,6056677583,2020-09-30,2020-Q3,trap,-0.0846,0.3,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-GS-PC-2022-03-31,GS-PC,,Unknown,6056677583,2022-03-31,2022-Q1,underperform,0.0192,0.28,-0.0018465441176470582,0.33284375744425865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-LOMA-2020-09-30,LOMA,,Unknown,6050720209,2020-09-30,2020-Q3,mixed,0.3991,0.3,0.0032605072302558397,0.5283576675433289,32.5,0.48127009339640964,0.10026240250187465,0.1521218274242569,1.17885443127669,3.258528081310926,0.3999999999999999,,,,,,,,,,,,,,,,,,,,,
MC-LOMA-2022-03-31,LOMA,,Unknown,6050720209,2022-03-31,2022-Q1,winner,0.9213,0.28,-0.0018465441176470582,0.33284375744425865,-10.43956043956044,0.4173841193521795,-0.07213995367629944,-0.0749294925530912,0.40312774696359,0.7531094065108184,-0.35,,,,,,,,,,,,,,,,,,,,,
MC-HR-2020-09-30,HR,0001360604,Real Estate,6034111251,2020-09-30,2020-Q3,trap,-0.493,0.3,0.0032605072302558397,0.5283576675433289,1.8,0.2816882124518564,0.02819676084135729,-0.03604930397413444,1.6205864687564426,0.05075416951444312,0.19999999999999996,,0.686553344452473,9.129089881641496,9.293056993478947,0.0005348677061977219,0.08082684489957428,0.05838991088973127,0.07527012810075351,STRUCTURAL_STRESS,-0.02105263157894738,-9396700,0.017,NET_SELLING,-6.972975407964636,166088,9562787,0.16188890937167247,0.16188890937167247,ACCELERATING,0.05838991088973127,0.01770742905942853
MC-HR-2022-03-31,HR,0001360604,Real Estate,6034111251,2022-03-31,2022-Q1,trap,-0.385,0.28,-0.0018465441176470582,0.33284375744425865,-0.21978021978021978,0.7500023066125321,-0.6795422623356813,0.007734151526687105,0.3989233552559627,0.1493499477660838,-0.25,,3.6991795288819893,13.067028072157555,-0.2563065288524271,-0.00014949221284576303,0.0765062359797484,0.042645122028253483,0.07527012810075351,STRUCTURAL_STRESS,-0.013084112149532728,-9396700,0.017,NET_SELLING,-6.972975407964636,166088,9562787,0.14226611872179348,0.14226611872179348,ACCELERATING,0.042645122028253483,0.0019248533443987498
MC-WEX-2020-09-30,WEX,0001309108,Financials,6020282736,2020-09-30,2020-Q3,mixed,0.3535,0.3,0.0032605072302558397,0.5283576675433289,-1.7,0.8640311317115483,0.01740011759461354,0.0032906800385071287,0.6556330787970043,-0.029580199910843014,0.050000000000000044,,2.296097164285637,2.2484375950882503,1.708212518272016,-0.002086342212343062,0.03171270735270351,0.033759033506389945,0.10957403371921987,STRUCTURAL_STRESS,-0.11150442477876107,-2551099,0,NET_SELLING,-6.406727482756002,0,2551099,0.04925824617694117,0.04925824617694117,PEAK,0.033759033506389945,-0.11910745787671088
MC-WEX-2022-03-31,WEX,0001309108,Financials,6020282736,2022-03-31,2022-Q1,trap,-0.1201,0.28,-0.0018465441176470582,0.33284375744425865,0.4175824175824176,0.4268456115718182,-0.013076660210857738,-0.01877900968170622,0.45019467085233433,-0.005460583384753781,0.1499999999999999,,2.2950944592372067,2.66108407703513,3.6514010821307368,-0.004190387411825502,0.027019845525279383,0.18231568987304292,0.10957403371921987,STRUCTURAL_STRESS,-0.12000000000000001,-2551099,0,NET_SELLING,-6.406727482756002,0,2551099,0.14613985886922365,-0.14613985886922365,PEAK,0.18231568987304292,-0.11385832420285444
MC-COF-PN-2022-03-31,COF-PN,,Unknown,6009724608,2022-03-31,2022-Q1,trap,-0.2034,0.28,-0.0018465441176470582,0.33284375744425865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-GATX-2020-09-30,GATX,,Unknown,5995751935,2020-09-30,2020-Q3,winner,0.7071,0.3,0.0032605072302558397,0.5283576675433289,-0.5,0.9918107501165958,0.005145229252928192,0.00907449514627057,0.3291395147641586,-0.002572614626464096,0.1499999999999999,,,,,,,,,,,,,,,,,,,,,
MC-GATX-2022-03-31,GATX,,Unknown,5995751935,2022-03-31,2022-Q1,mixed,0.259,0.28,-0.0018465441176470582,0.33284375744425865,1.3571428571428572,0.4487018538241026,0.035768418448373286,0.038879918359236376,0.8501173237937377,0.0485428536085066,0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
MC-NEU-2020-09-30,NEU,0001282637,Materials,5992235209,2020-09-30,2020-Q3,mixed,0.3293,0.3,0.0032605072302558397,0.5283576675433289,-1.6,0.17800790109020362,0.009438660950382219,0.0489023093645346,4.605170185988091,-0.01510185752061155,0.050000000000000044,,0.28969940699256314,0.8285866010722237,0.921218330514348,-0.015267433453326377,0.07155966825072971,-0.05579072618396444,0.14849102114717377,STRUCTURAL_STRESS,-0.2,-387458,0,NET_SELLING,-5.588225753253107,0,387458,0.24255809251195573,-0.24255809251195573,DECELERATING,-0.05579072618396444,-0.2837836931403006
MC-NEU-2022-03-31,NEU,0001282637,Materials,5992235209,2022-03-31,2022-Q1,winner,0.7463,0.28,-0.0018465441176470582,0.33284375744425865,0.3241758241758242,0.8180415233689278,-0.04615988520222393,0.18390165989069057,1.482079034378477,-0.014963918829292374,-0.09999999999999998,,-0.3004638710431412,0.3771765366576626,0.4095878778162826,-0.009140994112132672,0.0634043385073309,0.18339798219779338,0.11197787021029953,STRUCTURAL_STRESS,-0.1090909090909091,-387458,0,NET_SELLING,-5.588225753253107,0,387458,0.2068790786908276,-0.2068790786908276,PEAK,0.18339798219779338,-0.07709490292250165
MC-PFH-2020-09-30,PFH,,Unknown,5979059784,2020-09-30,2020-Q3,trap,-0.2432,0.3,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-PFH-2022-03-31,PFH,,Unknown,5979059784,2022-03-31,2022-Q1,trap,-0.2389,0.28,-0.0018465441176470582,0.33284375744425865,-31.263636363636362,0.05699563728308696,-0.5783849246042704,-0.0835505675338946,0.5095858974180579,18.082415961037142,-0.30000000000000004,,,,,,,,,,,,,,,,,,,,,
MC-AXTA-2020-09-30,AXTA,0001616862,Materials,5968401177,2020-09-30,2020-Q3,mixed,0.2134,0.3,0.0032605072302558397,0.5283576675433289,-1.5,0.004230766386886953,-0.019228806819008924,-0.08670607111020356,1.7451997626085225,0.028843210228513386,0.050000000000000044,,3.777560783095918,-2.7812722512738945,1.794628760352149,-0.001266912714481515,0.061280839634634536,-0.16529978548322485,0.10425651546805625,STRUCTURAL_STRESS,0,,,,,,,0.11595140250375918,0.11595140250375918,DECELERATING,-0.16529978548322485,-0.006816282530855517
MC-AXTA-2022-03-31,AXTA,0001616862,Materials,5968401177,2022-03-31,2022-Q1,mixed,0.3495,0.28,-0.0018465441176470582,0.33284375744425865,0.3626373626373626,0.20373013288305397,-0.1414840780259334,0.008928869259550387,0.6227093585100371,-0.05130741291050332,0.25,,4.187108118910771,1.369976948769335,3.346752223496183,-0.0005459051942885322,0.04989851320597693,0.213859068841571,0.10425651546805625,STRUCTURAL_STRESS,0.04675324675324674,,,,,,,0.1339176799841727,0.1339176799841727,PEAK,0.213859068841571,-0.0033450038091541335
MC-GS-PA-2020-09-30,GS-PA,,Unknown,5965562242,2020-09-30,2020-Q3,trap,-0.0328,0.3,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-GS-PA-2022-03-31,GS-PA,,Unknown,5965562242,2022-03-31,2022-Q1,underperform,0.0399,0.28,-0.0018465441176470582,0.33284375744425865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-GS-PD-2020-09-30,GS-PD,,Unknown,5959945649,2020-09-30,2020-Q3,trap,-0.0467,0.3,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-GS-PD-2022-03-31,GS-PD,,Unknown,5959945649,2022-03-31,2022-Q1,underperform,0.026,0.28,-0.0018465441176470582,0.33284375744425865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC-FNB-2020-09-30,FNB,0000037808,Financials,5949729119,2020-09-30,2020-Q3,winner,0.5914,0.3,0.0032605072302558397,0.5283576675433289,0.5,0.13218430505423534,0.020050597921438998,-0.02183012948445544,1.6857771562159445,0.010025298960719499,0.050000000000000044,,,,,,0.037398016052032794,,,NATURAL_PROCESS,0.07433628318584068,,,,,,,,,,,
MC-FNB-2022-03-31,FNB,0000037808,Financials,5949729119,2022-03-31,2022-Q1,underperform,0.0803,0.28,-0.0018465441176470582,0.33284375744425865,0.14285714285714285,0.5026972159588567,-0.005905181218193396,-0.1017475954704492,0.5032587051106465,-0.0008435973168847709,-0.09999999999999998,,,,,,0.03615115392601806,,,STRUCTURAL_STRESS,0.064,,,,,,,,,,,
MC-OTEX-2020-09-30,OTEX,,Unknown,5873999956,2020-09-30,2020-Q3,trap,-0.169,0.3,0.0032605072302558397,0.5283576675433289,0.2,0.9471695487363903,-0.029322290423814342,-0.021651253801986278,2.4240309126147004,-0.005864458084762869,-0.09999999999999998,,,,,,,,,,,,,,,,,,,,,
MC-OTEX-2022-03-31,OTEX,,Unknown,5873999956,2022-03-31,2022-Q1,trap,-0.4042,0.28,-0.0018465441176470582,0.33284375744425865,10.532967032967033,0.70756076927967,-0.006143092927828608,0.13411932218600536,0.6184261549871076,-0.06470499528927166,0.050000000000000044,,,,,,,,,,,,,,,,,,,,,
MC-CNR-2020-09-30,CNR,,Unknown,5869997081,2020-09-30,2020-Q3,winner,22.6817,0.3,0.0032605072302558397,0.5283576675433289,8.9,0.4080283366034751,-0.023955645975709892,0.04785366257051747,4.605170185988091,-0.21320524918381806,0.050000000000000044,,,,,,,,,,,,,,,,,,,,,
MC-CNR-2022-03-31,CNR,,Unknown,5869997081,2022-03-31,2022-Q1,winner,1.0489,0.28,-0.0018465441176470582,0.33284375744425865,2.0274725274725274,0.6668045219730823,-0.4372629944633105,0.020904019166004095,0.700431773884331,-0.8865387085547339,-0.19999999999999996,,,,,,,,,,,,,,,,,,,,,
