case_id,ticker,cik,sector,market_cap_at_entry,entry_date,entry_cross_section,outcome_class,forward_return_3yr,sp500_return_3yr,alpha_3yr,spread_variance_slope,spread_theta,si_zipf_velocity,si_zipf_velocity_fixed,si_csd,si_d1,si_d2,si_theta,si_beta,si_change,composite,fisher_information,benford_structural_stress,eps_round_number_excess,base10_excess,form4_net_direction,form4_net_value,form4_buy_sell_ratio,form4_purchases_count,form4_purchases_value,form4_sales_count,form4_sales_value
MC-FREJO-2022-03-31,FREJO,,Unknown,11044511657,2022-03-31,2022-Q1,winner,3.2387,0.28,2.9587,-0.0018465441176470582,0.33284375744425865,-34.22857142857143,,0.3357394393260592,-2.1269657489861618,0.007575757575757347,4.605170185988091,0.005918077601295417,0.15206074245834186,0.10000000000000009,,,,,,,,,,,
MC-SLXN-2022-03-31,SLXN,,Unknown,11023145169,2022-03-31,2022-Q1,trap,-0.8875,0.28,-1.1675,-0.0018465441176470582,0.33284375744425865,,,,,,,,,,,,,,,,,,,,
MC-FMCCT-2020-09-30,FMCCT,,Unknown,10920999994,2020-09-30,2020-Q3,trap,-0.7457,0.3,-1.0457,0.0032605072302558397,0.5283576675433289,,,,0.3669585391407034,0.21253627567273187,4.605170185988091,0.0969408870118803,,0.5,,,,,,,,,,,
MC-FMCCT-2022-03-31,FMCCT,,Unknown,10920999994,2022-03-31,2022-Q1,winner,3.2054,0.28,2.9254,-0.0018465441176470582,0.33284375744425865,6.127272727272727,,0.9993021728612005,-0.19231442550263741,-0.031565656565656554,3.998153165244781,0.02305124680785617,0.5395820499040977,-0.15000000000000002,,,,,,,,,,,
MC-GH-2020-09-30,GH,,Unknown,10873428764,2020-09-30,2020-Q3,trap,-0.7348,0.3,-1.0348,0.0032605072302558397,0.5283576675433289,31.7,,0.051161282817541856,0.028970557998768024,-0.0285722108859879,4.605170185988091,0.009942595331990956,0.05465290316022017,0.050000000000000044,,,,,,,,,,,
MC-GH-2022-03-31,GH,,Unknown,10873428764,2022-03-31,2022-Q1,trap,-0.3569,0.28,-0.6369,-0.0018465441176470582,0.33284375744425865,1.5494505494505495,,0.5845898057369205,0.012938252917543847,-0.00870451103721788,0.8995337203071596,-0.005029119813993989,-0.37135690373240327,-0.09999999999999998,,,,,,,,,,,
MC-HL-2020-09-30,HL,,Unknown,10861177582,2020-09-30,2020-Q3,trap,-0.2303,0.3,-0.5303,0.0032605072302558397,0.5283576675433289,44.3,,3.987123304550631e-06,0.1000770464276407,0.11172686195477785,0.5817917519756813,0.01823854673819827,0.18632616706081825,0.25,,,,,,,,,,,
MC-HL-2022-03-31,HL,,Unknown,10861177582,2022-03-31,2022-Q1,trap,-0.1537,0.28,-0.4337,-0.0018465441176470582,0.33284375744425865,5.274725274725275,,0.6121955333105179,0.007043428663257479,-0.01585686185385006,1.1511911578520038,0.002573681936827272,0.17334920612410123,0.19999999999999996,,,,,,,,,,,
MC-AFG-2020-09-30,AFG,0001042046,Financials,10827812311,2020-09-30,2020-Q3,winner,0.6672,0.3,0.3672,0.0032605072302558397,0.5283576675433289,0.3,0.3,0.6423249860486754,0.05213751207297448,0.2746870518684264,0.6337429972066975,-6.289746099335409e-05,0.004982394001917394,0.3999999999999999,0.119281220263014,STRUCTURAL_STRESS,-0.049557522123893805,-0.051774748552109146,,,,,,,
MC-AFG-2022-03-31,AFG,0001042046,Financials,10827812311,2022-03-31,2022-Q1,trap,-0.0981,0.28,-0.3781,-0.0018465441176470582,0.33284375744425865,-0.06043956043956044,-0.06043956043956044,0.5270455389664511,-0.03397268831292033,0.04559186048791553,0.8195315616308848,0.004637818747929764,0.23953330225984001,0.19999999999999996,0.119281220263014,STRUCTURAL_STRESS,-0.032,-0.05763906418253577,,,,,,,
MC-FNMAT-2020-09-30,FNMAT,,Unknown,10770214594,2020-09-30,2020-Q3,trap,-0.7112,0.3,-1.0112,0.0032605072302558397,0.5283576675433289,9.6,,0.8375381760412712,-2.8040184525240663,-0.05105986439383818,,0.0059463005909972996,0.057199460279571006,-0.46599999999999997,,,,,,,,,,,
MC-FNMAT-2022-03-31,FNMAT,,Unknown,10770214594,2022-03-31,2022-Q1,winner,3.1269,0.28,2.8469,-0.0018465441176470582,0.33284375744425865,5.9825174825174825,,0.9848796904640904,-3.737557912220955,-0.012918342216290069,4.605170185988091,0.008500123228302504,0.06166211594912258,-0.30000000000000004,,,,,,,,,,,
MC-ASAIY-2022-03-31,ASAIY,,Unknown,10750114136,2022-03-31,2022-Q1,trap,-0.6054,0.28,-0.8854,-0.0018465441176470582,0.33284375744425865,,,,,,,,,,,,,,,,,,,,
MC-ARMK-2020-09-30,ARMK,0001584509,Consumer Discretionary,10750001303,2020-09-30,2020-Q3,mixed,0.3115,0.3,0.0115,0.0032605072302558397,0.5283576675433289,-3.3,-3.3,0.00016541487817975053,-0.009755833913538781,-0.036788112654569355,2.2297644816325977,-0.002714737046821319,-0.002776025241764475,0.050000000000000044,0.19199019797936848,STRUCTURAL_STRESS,0.026666666666666644,-0.09415650547772503,,,,,,,
MC-ARMK-2022-03-31,ARMK,0001584509,Consumer Discretionary,10750001303,2022-03-31,2022-Q1,mixed,0.2715,0.28,-0.0085,-0.0018465441176470582,0.33284375744425865,-0.489010989010989,-0.489010989010989,0.5842447836284503,0.008481020231476094,-0.0467686604675231,1.660168777195454,0.004437522401734826,0.25642296468822945,0.19999999999999996,0.19199019797936848,STRUCTURAL_STRESS,0.041379310344827586,-0.0925613311354048,,,,,,,
MC-FREJN-2020-09-30,FREJN,,Unknown,10725982625,2020-09-30,2020-Q3,trap,-0.7551,0.3,-1.0551,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,
MC-FREJN-2022-03-31,FREJN,,Unknown,10725982625,2022-03-31,2022-Q1,winner,3.3927,0.28,3.1127,-0.0018465441176470582,0.33284375744425865,,,,-0.11686113511956212,0.14865168539325846,,0.01011546049583742,,0.19999999999999996,,,,,,,,,,,
MC-FNMAJ-2020-09-30,FNMAJ,,Unknown,10712309995,2020-09-30,2020-Q3,trap,-0.7438,0.3,-1.0438,0.0032605072302558397,0.5283576675433289,-1.5,,8.789821679041788e-13,-0.3761775761894017,8.257804297669056,1.409240732707474,-0.0930657396529626,-4.12340861109334,-0.050000000000000044,,,,,,,,,,,
MC-FNMAJ-2022-03-31,FNMAJ,,Unknown,10712309995,2022-03-31,2022-Q1,winner,3.0726,0.28,2.7926,-0.0018465441176470582,0.33284375744425865,8.36013986013986,,0.00015471475620566162,0.0200640280604915,0.0848115625544654,1.148587847135698,-0.018439110309904846,-1.3611274625225651,-0.09999999999999998,,,,,,,,,,,
MC-VNORP-2020-09-30,VNORP,,Unknown,10666415240,2020-09-30,2020-Q3,trap,-0.3284,0.3,-0.6284,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,
MC-VNORP-2022-03-31,VNORP,,Unknown,10666415240,2022-03-31,2022-Q1,underperform,0.0316,0.28,-0.2484,-0.0018465441176470582,0.33284375744425865,,,,0.2410991149204269,0,4.605170185988091,0.031319129499176826,0.12416623909697276,0.19999999999999996,,,,,,,,,,,
MC-NTNX-2020-09-30,NTNX,0001618732,Information Technology,10569769509,2020-09-30,2020-Q3,winner,0.5726,0.3,0.2726,0.0032605072302558397,0.5283576675433289,1.1,1.1,0.5043558715774663,0.09136785347859003,0.05441275171357043,4.605170185988091,0.015688332227890008,0.198826699635814,0.25,0.08132046852369872,STRUCTURAL_STRESS,,-0.17426006338952993,,,,,,,
MC-NTNX-2022-03-31,NTNX,0001618732,Information Technology,10569769509,2022-03-31,2022-Q1,winner,1.6029,0.28,1.3229,-0.0018465441176470582,0.33284375744425865,-0.25274725274725274,-0.25274725274725274,0.6123162137043099,0.009925043838810967,0.0025771885063998294,2.384881123612292,0.005401140307228765,0.24252562714187184,0.3500000000000001,0.08132046852369872,STRUCTURAL_STRESS,,-0.16084096172966067,,,,,,,
MC-PBNAF-2020-09-30,PBNAF,,Unknown,10566621399,2020-09-30,2020-Q3,mixed,0.3514,0.3,0.0514,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,
MC-PBNAF-2022-03-31,PBNAF,,Unknown,10566621399,2022-03-31,2022-Q1,trap,-0.0315,0.28,-0.3115,-0.0018465441176470582,0.33284375744425865,,,,0.20342391304347826,0.2667572463768116,4.605170185988091,-0.027742939186270455,,0.5,,,,,,,,,,,
MC-FMCCO-2020-09-30,FMCCO,,Unknown,10511463022,2020-09-30,2020-Q3,trap,-0.7584,0.3,-1.0584,0.0032605072302558397,0.5283576675433289,-19.2,,0.0003349615591932864,0.1089490214923389,0.03926440934073712,1.339320984440656,0.04579004939038003,0.4922563185240241,0.3999999999999999,,,,,,,,,,,
MC-FMCCO-2022-03-31,FMCCO,,Unknown,10511463022,2022-03-31,2022-Q1,winner,3.5162,0.28,3.2362,-0.0018465441176470582,0.33284375744425865,0.5272727272727272,,0.9116784452987498,0.09905087521464352,0.07828419493456673,0.6744867349008342,0.0036412183345392317,-0.45421466002126876,0.25,,,,,,,,,,,
MC-PMMBF-2020-09-30,PMMBF,,Unknown,10456310211,2020-09-30,2020-Q3,underperform,0.0749,0.3,-0.2251,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,
MC-PMMBF-2022-03-31,PMMBF,,Unknown,10456310211,2022-03-31,2022-Q1,trap,-0.2094,0.28,-0.4894,-0.0018465441176470582,0.33284375744425865,,,,0.10906398788079533,1.1801270265752966,,-0.0870236451435964,,0.8,,,,,,,,,,,
MC-PMBPF-2020-09-30,PMBPF,,Unknown,10450504242,2020-09-30,2020-Q3,underperform,0.1254,0.3,-0.1746,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,
MC-PMBPF-2022-03-31,PMBPF,,Unknown,10450504242,2022-03-31,2022-Q1,trap,-0.1389,0.28,-0.4189,-0.0018465441176470582,0.33284375744425865,,,,0,-0.24875,1.311254685276701,0.16214381011238693,-0.009852216748768586,0.06600000000000006,,,,,,,,,,,
MC-FNMAI-2020-09-30,FNMAI,,Unknown,10434369244,2020-09-30,2020-Q3,trap,-0.7564,0.3,-1.0564,0.0032605072302558397,0.5283576675433289,,,,-16.833970154316447,24.950000000000003,4.605170185988091,0.18674148426103676,0.7794016544321484,0.3340000000000001,,,,,,,,,,,
MC-FNMAI-2022-03-31,FNMAI,,Unknown,10434369244,2022-03-31,2022-Q1,winner,3.1492,0.28,2.8692,-0.0018465441176470582,0.33284375744425865,1.506993006993007,,2.3812948107827116e-05,0.35322308212843423,0.1700819931941152,0.9012564725836324,-0.022905923034077878,-2.22212053884901,0.10000000000000009,,,,,,,,,,,
MC-CPT-2020-09-30,CPT,0000906345,Real Estate,10426976701,2020-09-30,2020-Q3,underperform,0.0629,0.3,-0.2371,0.0032605072302558397,0.5283576675433289,-0.5,-0.5,4.270991520823632e-05,-0.11655138817510406,-0.025079714465978523,1.0491489361962292,-0.006016215002626573,-0.01384354050588451,-0.15000000000000002,0.24604175708445358,STRUCTURAL_STRESS,0.06548672566371683,-0.03566879752769389,,,,,,,
MC-CPT-2022-03-31,CPT,0000906345,Real Estate,10426976701,2022-03-31,2022-Q1,trap,-0.2641,0.28,-0.5441,-0.0018465441176470582,0.33284375744425865,0.3021978021978022,0.3021978021978022,0.5585864838804361,0.07923534550087699,0.031670433002240206,1.0147412422859683,-0.0010676662921703815,-0.052034521173758445,0.25,0.1771587709597734,STRUCTURAL_STRESS,0.07200000000000001,-0.02610836105680428,,,,,,,
MC-WMS-2020-09-30,WMS,0001604028,Industrials,10419829034,2020-09-30,2020-Q3,winner,0.823,0.3,0.523,0.0032605072302558397,0.5283576675433289,-1.3,-1.3,0.5163866211096694,-0.03122081396695787,-0.07100615161877999,1.2228996735397313,-0.004185939740952562,-0.12990993306771334,0.050000000000000044,0.14920725817177644,STRUCTURAL_STRESS,-0.05915492957746479,-0.059807224085796196,,,,,,,
MC-WMS-2022-03-31,WMS,0001604028,Industrials,10419829034,2022-03-31,2022-Q1,trap,-0.0855,0.28,-0.3655,-0.0018465441176470582,0.33284375744425865,0.1813186813186813,0.1813186813186813,0.4299810155457686,-0.002435551962028759,0.03281048001135363,1.0025721692912792,0.0013547305634569115,0.09344770996060511,0.050000000000000044,0.11410758762818038,STRUCTURAL_STRESS,-0.0823529411764706,-0.05095614508971886,,,,,,,
MC-FMCCK-2020-09-30,FMCCK,,Unknown,10394452104,2020-09-30,2020-Q3,trap,-0.7684,0.3,-1.0684,0.0032605072302558397,0.5283576675433289,2.4,,4.1482945942905534e-07,-0.20583720775701317,-0.010231704468770197,1.150589913559164,-0.07309423800729835,-0.8228714438939679,-0.30000000000000004,,,,,,,,,,,
MC-FMCCK-2022-03-31,FMCCK,,Unknown,10394452104,2022-03-31,2022-Q1,winner,3.1472,0.28,2.8672,-0.0018465441176470582,0.33284375744425865,-9.052447552447552,,0.6440411160804954,-6.342634125202438,-6.845500018694908,2.8203061608311617,-0.011828860403124742,-1.7091156501976001,-0.44999999999999996,,,,,,,,,,,
MC-FREJP-2020-09-30,FREJP,,Unknown,10355448878,2020-09-30,2020-Q3,trap,-0.7245,0.3,-1.0245,0.0032605072302558397,0.5283576675433289,,,,-0.15382501015808103,1.406944444444444,,0.007506245180885564,,0.19999999999999996,,,,,,,,,,,
MC-FREJP-2022-03-31,FREJP,,Unknown,10355448878,2022-03-31,2022-Q1,winner,3.635,0.28,3.355,-0.0018465441176470582,0.33284375744425865,11.071428571428571,,1.4017525933848214e-06,0.6754816892299864,0.0682636469221835,4.605170185988091,-0.03123056396866725,-1.5272440944881893,0.10000000000000009,,,,,,,,,,,
MC-FREGP-2020-09-30,FREGP,,Unknown,10238437960,2020-09-30,2020-Q3,trap,-0.74,0.3,-1.04,0.0032605072302558397,0.5283576675433289,,,,,,,,,,,,,,,,,,,,
MC-FREGP-2022-03-31,FREGP,,Unknown,10238437960,2022-03-31,2022-Q1,winner,3.2983,0.28,3.0183,-0.0018465441176470582,0.33284375744425865,,,,-1.5946904503946757,-1.0148809523809526,4.605170185988091,0.06939477746410602,,-0.30000000000000004,,,,,,,,,,,
MC-FMCCP-2020-09-30,FMCCP,,Unknown,10238437960,2020-09-30,2020-Q3,trap,-0.7464,0.3,-1.0464,0.0032605072302558397,0.5283576675433289,-7.8,,0.9499021890731694,0.2765535719842538,0.07939340146785247,2.2353880806205675,-0.14504729758273158,-26.4963493594159,0.25,,,,,,,,,,,
MC-FMCCP-2022-03-31,FMCCP,,Unknown,10238437960,2022-03-31,2022-Q1,winner,2.9795,0.28,2.6995,-0.0018465441176470582,0.33284375744425865,10.003496503496503,,0.009210983706611027,0.03199272853185596,0.03571428571428571,1.3379356794210815,-0.004242541629025769,0.5583822421155997,0.19999999999999996,,,,,,,,,,,
MC-BAH-2020-09-30,BAH,0001443646,Industrials,10173441601,2020-09-30,2020-Q3,mixed,0.3168,0.3,0.0168,0.0032605072302558397,0.5283576675433289,-4.3,-4.3,0.9979285397126498,0.05564254285026973,-0.020272284206070714,1.3328003607057608,-0.0006472401414427737,-0.04908994997305869,0.30000000000000004,0.1802783128833485,STRUCTURAL_STRESS,-0.03838383838383838,-0.05709724309907399,,,,,,,
MC-BAH-2022-03-31,BAH,0001443646,Industrials,10173441601,2022-03-31,2022-Q1,mixed,0.1906,0.28,-0.0894,-0.0018465441176470582,0.33284375744425865,0.5,0.5,0.5781629275246222,0.07111304977450458,0.052877178411617765,0.4832265494566701,0.005732142183796369,0.2763960636407116,0.3500000000000001,0.1802783128833485,STRUCTURAL_STRESS,-0.040707964601769925,-0.0440964058569759,,,,,,,
MC-DCI-2020-09-30,DCI,0000029644,Industrials,10120035519,2020-09-30,2020-Q3,mixed,0.2848,0.3,-0.0152,0.0032605072302558397,0.5283576675433289,7.8,7.8,0.07704834426367738,0.13223643212687433,0.019278984772437373,0.7256979108766903,0.043128707234151874,0.45870571060634413,0.3999999999999999,0.3450120889024459,STRUCTURAL_STRESS,0.0761904761904762,-0.09118319314455661,,,,,,,
MC-DCI-2022-03-31,DCI,0000029644,Industrials,10120035519,2022-03-31,2022-Q1,mixed,0.2914,0.28,0.0114,-0.0018465441176470582,0.33284375744425865,1.5384615384615385,1.5384615384615385,0.49857014647901227,-0.01949657912168338,0.02154722914473997,0.4385549265672893,0.0075591801115171215,0.26747786851822103,0.1499999999999999,0.3450120889024459,STRUCTURAL_STRESS,0.0396694214876033,-0.07050935114674825,,,,,,,
MC-ONTO-2020-09-30,ONTO,0000704532,Information Technology,10088084916,2020-09-30,2020-Q3,winner,3.2821,0.3,2.9821,0.0032605072302558397,0.5283576675433289,1.3,1.3,0.9975603310517297,0.025586700615841205,-0.021372770431662313,4.605170185988091,0.015029468212382865,0.19147713799100421,0.19999999999999996,0.14631668073296283,STRUCTURAL_STRESS,-0.06666666666666668,-0.017265472831006268,,,,,,,
MC-ONTO-2022-03-31,ONTO,0000704532,Information Technology,10088084916,2022-03-31,2022-Q1,mixed,0.3965,0.28,0.1165,-0.0018465441176470582,0.33284375744425865,0.8186813186813187,0.8186813186813187,0.301947561408229,-0.03684227815864297,0.022403469164796196,0.4690437719336404,0.010188464321334896,0.43254156165319047,0.1499999999999999,0.12553208949280803,STRUCTURAL_STRESS,-0.07931034482758621,-0.03621164718141055,,,,,,,
MC-RDHL-2020-09-30,RDHL,,Unknown,10076057673,2020-09-30,2020-Q3,trap,-0.9988,0.3,-1.2988,0.0032605072302558397,0.5283576675433289,7.9,,0.9996337913760048,0.06518505442784456,0.06229395080442494,4.605170185988091,-0.01466884490649744,-0.2784849815838928,0.25,,,,,,,,,,,
MC-RDHL-2022-03-31,RDHL,,Unknown,10076057673,2022-03-31,2022-Q1,trap,-0.9989,0.28,-1.2789,-0.0018465441176470582,0.33284375744425865,16.285714285714285,,0.4796226639171618,0.011442253070936577,0.056071071859193,0.6851721201312391,0.00022719954748294982,0.028182966226652874,0.050000000000000044,,,,,,,,,,,
MC-DGZ-2020-09-30,DGZ,,Unknown,10041711525,2020-09-30,2020-Q3,underperform,0.0845,0.3,-0.2155,0.0032605072302558397,0.5283576675433289,,,,0.13947137128718085,4.084504608294932,4.605170185988091,0.04760930273579249,,0.5,,,,,,,,,,,
MC-DGZ-2022-03-31,DGZ,,Unknown,10041711525,2022-03-31,2022-Q1,trap,-0.2492,0.28,-0.5292,-0.0018465441176470582,0.33284375744425865,4.940559440559441,,0.973562398479531,-287.40206312417223,-19.51180502665652,3.1167841500671205,0.02821631658738911,0.5922597448675149,-0.15000000000000002,,,,,,,,,,,
MC-AIT-2020-09-30,AIT,0000109563,Industrials,9997658814,2020-09-30,2020-Q3,winner,1.806,0.3,1.506,0.0032605072302558397,0.5283576675433289,3,3,3.765905633923521e-05,0.043641621296769156,0.0528471352104026,3.719730859744287,0.014409054997195244,0.18910184053315807,0.050000000000000044,0.11730893693306041,STRUCTURAL_STRESS,-0.05046728971962619,-0.07519886992141256,,,,,,,
MC-AIT-2022-03-31,AIT,0000109563,Industrials,9997658814,2022-03-31,2022-Q1,winner,1.195,0.28,0.915,-0.0018465441176470582,0.33284375744425865,0.07142857142857142,0.07142857142857142,0.45605997774552404,-0.06911621020797265,0.04716918791759681,2.70136553353987,0.002571575301607095,0.13451223721845687,0.10000000000000009,0.11730893693306041,STRUCTURAL_STRESS,-0.04000000000000001,-0.07223488513354959,,,,,,,
MC-ALSN-2020-09-30,ALSN,0001411207,Industrials,9947488397,2020-09-30,2020-Q3,winner,0.6807,0.3,0.3807,0.0032605072302558397,0.5283576675433289,2.1,2.1,0.999650236176037,-0.021211425341324412,-0.09759568316361056,1.0294930921615695,0.001724668308489063,-0.04303124621353342,-0.09999999999999998,0.16723558918823142,STRUCTURAL_STRESS,0.06315789473684208,-0.034925728112999085,,,,,,,
MC-ALSN-2022-03-31,ALSN,0001411207,Industrials,9947488397,2022-03-31,2022-Q1,winner,1.4368,0.28,1.1568,-0.0018465441176470582,0.33284375744425865,-0.47802197802197804,-0.47802197802197804,0.4268685718126927,-0.017503041862810313,-0.020074783343403138,0.803416372030523,-0.0002981355313166296,-0.06777238829432435,0.050000000000000044,0.14695455128469392,STRUCTURAL_STRESS,0.0523364485981308,-0.02467184216064605,,,,,,,
MC-PAG-2020-09-30,PAG,0001019849,Consumer Discretionary,9938291623,2020-09-30,2020-Q3,winner,2.5052,0.3,2.2052,0.0032605072302558397,0.5283576675433289,-0.1,-0.1,0.010561490947522031,0.047932846217284,0.0030973680455658355,2.8341993502803557,0.014719582912013123,0.1898100561331939,0.050000000000000044,0.2827893121390612,STRUCTURAL_STRESS,0.012389380530973437,-0.024017306134045832,,,,,,,
MC-PAG-2022-03-31,PAG,0001019849,Consumer Discretionary,9938291623,2022-03-31,2022-Q1,winner,0.5363,0.28,0.2563,-0.0018465441176470582,0.33284375744425865,0.5054945054945055,0.5054945054945055,0.7577056130799601,0.00681351267894814,0.03896966926519998,0.2994637499560302,0.010500438755367048,0.47719471756120985,0.30000000000000004,0.2827893121390612,STRUCTURAL_STRESS,0.00799999999999998,-0.038310444673776076,,,,,,,
MC-STN-2020-09-30,STN,,Unknown,9920406694,2020-09-30,2020-Q3,winner,1.1381,0.3,0.8381,0.0032605072302558397,0.5283576675433289,38.7,,0.0023033242140746406,0.05276651764399839,-0.08069534262003412,0.4444874196217551,0.020932307460849852,0.2503822839510403,0.25,,,,,,,,,,,
MC-STN-2022-03-31,STN,,Unknown,9920406694,2022-03-31,2022-Q1,winner,0.6522,0.28,0.3722,-0.0018465441176470582,0.33284375744425865,11.626373626373626,,0.5852675587891396,0.062120767916298975,0.11829189145632239,0.38564567174242376,0.005241923046984817,0.09846509905408608,0.19999999999999996,,,,,,,,,,,
MC-MUSA-2020-09-30,MUSA,0001573516,Consumer Discretionary,9912036350,2020-09-30,2020-Q3,winner,1.6641,0.3,1.3641,0.0032605072302558397,0.5283576675433289,0.6,0.6,0.9993451198752397,0.013434414752402604,-0.028767838932267153,4.605170185988091,0.014088317304139758,0.18884625545611766,0.19999999999999996,0.17282436094324113,NATURAL_PROCESS,-0.12405063291139241,-0.048303587980494354,,,,,,,
MC-MUSA-2022-03-31,MUSA,0001573516,Consumer Discretionary,9912036350,2022-03-31,2022-Q1,winner,1.3495,0.28,1.0695,-0.0018465441176470582,0.33284375744425865,-0.5384615384615384,-0.5384615384615384,0.533032280265494,-0.087493472506817,0.00762216108997818,4.605170185988091,0.002109038031360788,0.08217744278722797,0.10000000000000009,0.18488973580262463,NATURAL_PROCESS,-0.1340659340659341,-0.03757947875330574,,,,,,,
MC-ACI-2020-09-30,ACI,0001646972,Consumer Staples,9901592787,2020-09-30,2020-Q3,winner,0.6426,0.3,0.3426,0.0032605072302558397,0.5283576675433289,,,,,,,,,,0.15846240389556776,STRUCTURAL_STRESS,-0.018181818181818188,-0.08889290410417354,,,,,,,
MC-ACI-2022-03-31,ACI,0001646972,Consumer Staples,9901592787,2022-03-31,2022-Q1,trap,-0.3386,0.28,-0.6186,-0.0018465441176470582,0.33284375744425865,-0.37272727272727274,-0.5545454545454546,0.5678175505673828,-0.04231014350281586,-0.1069194378613684,0.6161856406753647,0.0009699992336141399,0.11534491478885579,0.050000000000000044,0.15846240389556776,STRUCTURAL_STRESS,0.03999999999999998,-0.07608944178279961,,,,,,,
MC-ORI-2020-09-30,ORI,0000074260,Financials,9880485126,2020-09-30,2020-Q3,winner,0.8277,0.3,0.5277,0.0032605072302558397,0.5283576675433289,2,2,0.008828311751302288,0.07032437819495146,0.04718973291727377,0.9130249588127287,0.007371305973766667,0.10347906297375041,0.25,0.1029949921027801,STRUCTURAL_STRESS,-0.0811881188118812,-0.1856842424692889,,,,,,,
MC-ORI-2022-03-31,ORI,0000074260,Financials,9880485126,2022-03-31,2022-Q1,winner,0.516,0.28,0.236,-0.0018465441176470582,0.33284375744425865,-0.027472527472527472,-0.027472527472527472,0.456677540890583,0.018241292747856973,0.05466989034486557,0.5322865010861584,0.0006813944593435923,-0.1029211823967389,0.050000000000000044,0.1029949921027801,STRUCTURAL_STRESS,-0.040707964601769925,-0.15876379658632872,,,,,,,
MC-EHC-2020-09-30,EHC,0000785161,Health Care,9843307805,2020-09-30,2020-Q3,mixed,0.2993,0.3,-0.0007,0.0032605072302558397,0.5283576675433289,0.1,0.1,0.4845467823311488,-0.031742578996334044,0.015762057201754893,0.796247172424383,0.004117256444149712,0.0821441487054197,0.050000000000000044,0.111347836001952,STRUCTURAL_STRESS,-0.02022471910112361,0.010561793770350505,,,,,,,
MC-EHC-2022-03-31,EHC,0000785161,Health Care,9843307805,2022-03-31,2022-Q1,winner,0.7903,0.28,0.5103,-0.0018465441176470582,0.33284375744425865,0.21428571428571427,0.21428571428571427,0.5266565724329311,-0.11195145125406882,0.03927264859601018,0.7008202586527083,-0.0025711482387043697,-0.22004600153292742,-0.050000000000000044,0.10510272872999825,NATURAL_PROCESS,0.01782178217821781,0.0011454684036909177,,,,,,,
MC-DY-2020-09-30,DY,,Unknown,9825555736,2020-09-30,2020-Q3,winner,0.685,0.3,0.385,0.0032605072302558397,0.5283576675433289,-21.6,,0.008508538136288662,0.06302813197304688,0.02351786786821821,1.21453067064095,0.021621685420813868,0.2647830167125549,0.3999999999999999,,,,,,,,,,,
MC-DY-2022-03-31,DY,,Unknown,9825555736,2022-03-31,2022-Q1,winner,0.5992,0.28,0.3192,-0.0018465441176470582,0.33284375744425865,8.901098901098901,,0.5599274788965365,-0.0512599003813541,0.04702144689311706,0.605529388299624,0.012187940348906301,0.5099554590271106,0.25,,,,,,,,,,,
MC-CANF-2020-09-30,CANF,,Unknown,9814667985,2020-09-30,2020-Q3,trap,-0.8503,0.3,-1.1503,0.0032605072302558397,0.5283576675433289,7.7,,0.009070646295667844,0.09049832735368299,0.7745976576921768,3.192825147667797,0.0019501216311716403,0.07580019700629012,0.25,,,,,,,,,,,
MC-CANF-2022-03-31,CANF,,Unknown,9814667985,2022-03-31,2022-Q1,trap,-0.8806,0.28,-1.1606,-0.0018465441176470582,0.33284375744425865,-4.137362637362638,,0.47935320701705547,0.041797426331920684,-0.06668638411570915,0.45963884499021046,-0.007613400606731883,-0.9496208759785238,-0.15000000000000002,,,,,,,,,,,
MC-TTMI-2020-09-30,TTMI,,Unknown,9795282058,2020-09-30,2020-Q3,underperform,0.1288,0.3,-0.1712,0.0032605072302558397,0.5283576675433289,4.4,,0.966698997887053,0.00812986132807292,0.028306126839164343,1.2653504454847186,-0.0018166987938203463,-0.01104575442425938,0.19999999999999996,,,,,,,,,,,
MC-TTMI-2022-03-31,TTMI,,Unknown,9795282058,2022-03-31,2022-Q1,mixed,0.3839,0.28,0.1039,-0.0018465441176470582,0.33284375744425865,12.313186813186814,,0.4978793030153642,-0.02160872233987068,-0.08011744497270967,0.2586754629732863,0.010151448651183687,0.2867520829072973,0.1499999999999999,,,,,,,,,,,
MC-RMBS-2020-09-30,RMBS,,Unknown,9770945179,2020-09-30,2020-Q3,winner,3.0752,0.3,2.7752,0.0032605072302558397,0.5283576675433289,-12.1,,0.004592247171024345,0.015983667716272396,0.004712941982549443,1.133815516734253,-0.003703835712932153,-0.05589726208677784,0.050000000000000044,,,,,,,,,,,
MC-RMBS-2022-03-31,RMBS,,Unknown,9770945179,2022-03-31,2022-Q1,winner,0.6237,0.28,0.3437,-0.0018465441176470582,0.33284375744425865,6.241758241758242,,0.6193622832119683,0.11108584798122073,0.053220467863949385,0.6915988352097682,-0.00602195211419023,-0.38202301046575554,0.25,,,,,,,,,,,
